"SCN","Description","Start Lat","Start Long","End Lat","End Long"
"N91291A","N91291A","53.5016017424784","-2.52447610651913","53.5011517891315","-2.52492603466786"
"N91231H","N91231H","53.5005318584334","-2.52518597902179","53.4989520283785","-2.52632577973948"
"N91291C","N91291C","53.5015317253132","-2.52629588462494","53.5010917899092","-2.5253759781285"
"N91291E","N91291E","53.4999719166303","-2.5257358908152","53.5005918501196","-2.52527597054058"
"N91291B","N91291B","53.4991220074049","-2.5263957779838","53.5006618410482","-2.52533596606413"
"N91391E","N91391E","53.5019716771841","-2.52603593320491","53.5016717078681","-2.52636588169209"
"N91391J","N91391J","53.5009718017919","-2.52553595415226","53.5014417356208","-2.52631587868369"
"N91391G","N91391G","53.5015617074114","-2.52732576177969","53.5015717148866","-2.52670583682689"
"N91391F","N91391F","53.5023516038785","-2.52808570127647","53.5017116998138","-2.52660585436374"
"N90531","N90531","53.5522338450489","-2.66407126227958","53.5526737768171","-2.66526113588699"
"N91251J","N91251J","53.5038415676326","-2.51812695910233","53.5042615162729","-2.51826695874426"
"N90541J","N90541J","53.5543435882942","-2.66468127094897","53.5540936152283","-2.66486123948987"
"N90551B","N90551B","53.5574732695571","-2.66109182606989","53.557573253225","-2.66142179015957"
"N90551C","N90551C","53.5574032667339","-2.66189172682996","53.5576032480351","-2.66154177685303"
"N90551E","N90551E","53.5579432045635","-2.66179175995344","53.5577532317641","-2.6614417947669"
"N10351A","N10351A","53.4169770435471","-2.14618821914391","53.4164270914163","-2.1473580566962"
"N10351T","N10351T","53.4168070322964","-2.14836795076957","53.4164570830209","-2.14769801710816"
"N10353Y","N10353Y","53.4168670253891","-2.14835795437725","53.4166270659094","-2.14749804792617"
"N10351X","N10351X","53.4168470275961","-2.14836795237483","53.416487081501","-2.14755803510888"
"N10312J","N10312J","53.416687027778","-2.14966778998236","53.4168270167693","-2.14928784119214"
"N10351U","N10351U","53.4168170302619","-2.1484279439722","53.4164570837371","-2.14764802310699"
"N10351V","N10351V","53.4168470275961","-2.14836795237483","53.4164770819599","-2.14760802870872"
"N10361T","N10361T","53.4168970012395","-2.14979778281194","53.417756886147","-2.15077769974061"
"N10312L","N10312L","53.4166670314172","-2.14957779997785","53.4167770230744","-2.14925784278504"
"N10312K","N10312K","53.4166770296692","-2.14961779558","53.4167870214696","-2.14928783958698"
"N10361C","N10361C","53.4169070009237","-2.14973779041196","53.4177668858312","-2.15071770734079"
"N10312G","N10312G","53.4178068838519","-2.15052773174247","53.4169070100899","-2.14909786719843"
"N10312H","N10312H","53.4177768869475","-2.15055772693918","53.4168770130422","-2.14913786119539"
"N10361E","N10361E","53.4175968917737","-2.15169758293711","53.4179068635084","-2.15112766376582"
"N10361F","N10361F","53.4182568296838","-2.15061773900174","53.4179368690053","-2.15049774055858"
"N10362A","N10362A","53.418036848805","-2.15108767378159","53.418956726519","-2.15207759191333"
"N10361D","N10361D","53.4175768946967","-2.15165758693391","53.4178368730229","-2.15103767175539"
"N10361Z","N10361Z","53.4184267995394","-2.15132766063504","53.4180168545922","-2.15084770177492"
"N10361B","N10361B","53.4189667263463","-2.15200760071362","53.4180668487168","-2.15084770378129"
"N10352D","N10352D","53.4162971038274","-2.14755802748363","53.4160771301088","-2.14752802225377"
"N10352B","N10352B","53.4163371011325","-2.14741804588562","53.4160571331751","-2.1474780274499"
"N10352C","N10352C","53.4162971045436","-2.14750803348244","53.4160471339205","-2.14750802344931"
"N10431F","N10431F","53.4379043903244","-2.15970743681433","53.4375644298532","-2.15973741956227"
"N10431D","N10431D","53.4372444587287","-2.16034733348914","53.4374744381399","-2.15989739674208"
"N27621M","N27621M","53.4367545312031","-2.15930743865984","53.4348847763104","-2.15753757604803"
"N10441K","N10441K","53.4363845764046","-2.1591874382099","53.4367645288826","-2.1593874294581"
"N27621N","N27621N","53.4354747301676","-2.15591779419334","53.4348247863684","-2.15732759884621"
"N27621Q","N27621Q","53.4341648414559","-2.15889738389762","53.4347347926502","-2.15762755922273"
"N27621P","N27621P","53.4328750281339","-2.15644762618454","53.434684801676","-2.15740758362269"
"N10433R","N10433R","53.4373744474587","-2.16006737232008","53.4361845576825","-2.16213707606445"
"N36511H","N36511H","53.5639670966268","-2.33309163235158","53.5635271529199","-2.33277165332806"
"N36562K","N36562K","53.5574379776888","-2.32512233164253","53.5573180010145","-2.32447240515136"
"N36561E","N36561E","53.5575979903238","-2.32290260547718","53.5573280249189","-2.32270261877885"
"N36561F","N36561F","53.5578079636368","-2.32304259700529","53.5573280259109","-2.32263262721156"
"N36341U","N36341U","53.539680570694","-2.28959590040283","53.5417203225197","-2.29017591221823"
"N36341Y","N36341Y","53.5417503066366","-2.29104580866544","53.5418303068836","-2.29036589374385"
"N36341G","N36341G","53.5424102409377","-2.29020593622429","53.5419602959957","-2.29005593627328"
"N36341F","N36341F","53.5421302741546","-2.2901859274249","53.5419202997063","-2.29012592624375"
"N36311V","N36311V","53.5419502940476","-2.29027590938353","53.5423902403078","-2.29041591013805"
"N36311X","N36311X","53.5419502933376","-2.29032590336319","53.5423902395977","-2.29046590411765"
"N36441E","N36441E","53.5473896137275","-2.2931257839543","53.5476495801641","-2.29333576907322"
"N36451L","N36451L","53.551929073471","-2.29356591272643","53.5514990969305","-2.29547566547603"
"N36461Q","N36461Q","53.5539287900887","-2.29695558450815","53.5536288232472","-2.29710555443109"
"N36461S","N36461S","53.553698802805","-2.29796545365158","53.5535588235314","-2.29766548418027"
"N36451J","N36451J","53.5509991510577","-2.29580560571571","53.551199126255","-2.29589560288286"
"N22162N","N22162N","53.4426020669766","-2.28394270451447","53.4426321087227","-2.28075308889046"
"N47321S","N47321S","53.4611813378184","-2.18181571639342","53.4619312429406","-2.18228569004294"
"N47232Q","N47232Q","53.4624211943509","-2.18165578539188","53.4621412208297","-2.18210572009535"
"N47322E","N47322E","53.4628112943958","-2.17145702630474","53.462601299336","-2.17283685210191"
"N47311G","N47311G","53.4630012774996","-2.17107707958416","53.4632912678807","-2.16936729664301"
"N47311J","N47311J","53.4626213525017","-2.16895731896969","53.4631812833863","-2.16918731384458"
"N47311I","N47311I","53.4634212836553","-2.16719756252855","53.4632512780203","-2.16898734068152"
"N47311H","N47311H","53.4640611766567","-2.16941732157843","53.4633512642626","-2.16912732788301"
"N47323","N47323","53.4627513053115","-2.17118705632667","53.4621613755204","-2.17112703983008"
"N47251W","N47251W","53.4605815686773","-2.17060703881542","53.4606415577616","-2.17087700879502"
"N47341Z","N47341Z","53.4609115079979","-2.17213686829657","53.4610114895196","-2.17260681585907"
"N62171I","N62171I","53.5415327672424","-2.12064631203516","53.5406528830804","-2.11978637985934"
"N06141Z","N06141Z","53.4864277009906","-2.22864110155288","53.4861177238962","-2.22959097492597"
"N06114X","N06114X","53.4824681679847","-2.22854095491711","53.4823181890405","-2.22830097775732"
"N06291D","N06291D","53.4812383489399","-2.22599121215849","53.4814583138095","-2.22664114284172"
"N06271J","N06271J","53.4795385928542","-2.22290151545521","53.4806084449609","-2.22445137202414"
"N06281M","N06281M","53.4806484435375","-2.22422140127245","53.4796085873339","-2.22271154109703"
"N06281N","N06281N","53.4805884503062","-2.2242413964644","53.4795885886871","-2.22278153188202"
"N06281Q","N06281Q","53.4802185488461","-2.22038184559608","53.4794386128807","-2.22232158116078"
"N06281A","N06281A","53.4790386636134","-2.22206159638274","53.4792786299797","-2.22244156032628"
"N06251U","N06251U","53.4785787768772","-2.21791207673978","53.4781988138487","-2.21845199660745"
"N80191A","N80191A","53.6089542276226","-2.16305393773464","53.6087942283753","-2.16431377937425"
"N80191B","N80191B","53.609004225326","-2.16280396989564","53.6088442224933","-2.16431378140162"
"N80111Q","N80111Q","53.6114339398878","-2.16277407206064","53.6113339414691","-2.16348398242108"
"N80111Z","N80111Z","53.6114639376494","-2.16268408412604","53.6113839351568","-2.16351398083265"
"N80121X","N80121X","53.6145235547136","-2.16428401536637","53.6148135372334","-2.16312416696813"
"N80131G","N80131G","53.6144935608244","-2.16410403584855","53.6144135627784","-2.16462396991764"
"N80141W","N80141W","53.6152933826833","-2.16996336185296","53.6155233613591","-2.16956341940116"
"N80161X","N80161X","53.6189630702323","-2.16164451376658","53.6188930978341","-2.16029467368348"
"N80171B","N80171B","53.6198429289787","-2.16427423239199","53.6196429517912","-2.16432421824897"
"N80171C","N80171C","53.6193030002535","-2.16373427558678","53.6194629738283","-2.16426421817964"
"N80331N","N80331N","53.6202030112994","-2.15558529470272","53.6204329985924","-2.15458542460326"
"N80331P","N80331P","53.6206529982589","-2.15280564813713","53.6204930004323","-2.15396550178805"
"N80331M","N80331M","53.6199230720838","-2.15364551722274","53.6202830251381","-2.15396549326099"
"N80321U","N80321U","53.618113311577","-2.15179566675797","53.6197230974789","-2.15351552477458"
"N43151B","N43151B","53.4993165381913","-2.20392459076126","53.4982866667181","-2.20340461191049"
"N43151A","N43151A","53.497436733096","-2.20575429521245","53.4981166845632","-2.20355458704607"
"N80171Z","N80171Z","53.6202728824059","-2.16399428359777","53.6196429499267","-2.16445420257552"
"N43151D","N43151D","53.4971468190318","-2.20212472001849","53.4980067017807","-2.20325461869863"
"N43181F","N43181F","53.5011564059908","-2.19803537292117","53.5003665095898","-2.19728543135099"
"N43181E","N43181E","53.4983466669475","-2.20289467564201","53.5001165349825","-2.19756538763583"
"N43151X","N43151X","53.4986366494194","-2.2017348267682","53.4982466774193","-2.20298466080351"
"N43151C","N43151C","53.4999465545413","-2.19759537719626","53.4981966825839","-2.20303465278311"
"N43161H","N43161H","53.500396511778","-2.19688548065301","53.5014664364201","-2.19335594811789"
"N43181Y","N43181Y","53.5013164554853","-2.19325595411116","53.5001665389627","-2.19687547261101"
"N43161K","N43161K","53.5009365070235","-2.19277599654835","53.5012864625857","-2.19300598296528"
"N43161I","N43161I","53.5024563174496","-2.19353596627891","53.5016464194018","-2.19306599022524"
"N43161J","N43161J","53.5019064397212","-2.18950642874063","53.5013764545768","-2.19282600822731"
"N43211L","N43211L","53.5015464350181","-2.19279601866982","53.5019564329848","-2.18956642353706"
"N43221N","N43221N","53.5020464309812","-2.18896649930148","53.5026064310603","-2.18435707613876"
"N43221O","N43221O","53.5033163458675","-2.18447709027663","53.5027364190653","-2.18412710902461"
"N43211M","N43211M","53.5025064426745","-2.18436707091294","53.5019764396402","-2.18893650009333"
"N43161Z","N43161Z","53.5015264478037","-2.19206610564195","53.5014364478083","-2.19280601304457"
"N43231R","N43231R","53.5027064291715","-2.18366716312817","53.503106431349","-2.18022759285069"
"N43221Q","N43221Q","53.5018765350519","-2.18308719947063","53.5024164581187","-2.18402710817342"
"N43231T","N43231T","53.5017266116239","-2.17896768880842","53.502956451989","-2.18001761206387"
"N43231S","N43231S","53.50370640473","-2.17715798613833","53.5030964381041","-2.17983763934167"
"N43221P","N43221P","53.5030064429631","-2.18023758762358","53.5026164417553","-2.1835271763405"
"N46461U","N46461U","53.4600412292031","-2.19879363095638","53.460211214361","-2.19843368101769"
"N46493F","N46493F","53.465750594851","-2.19621416988448","53.4664205229488","-2.19573425442914"
"N46482U","N46482U","53.471499948929","-2.19411465290089","53.4712699755376","-2.19414464006588"
"N46482Y","N46482Y","53.4710799868725","-2.19491453992094","53.4711199881704","-2.19449459199163"
"N46111P","N46111P","53.4740696545304","-2.19357482093692","53.4741096433989","-2.19402476846868"
"N45171A","N45171A","53.4764393634937","-2.19444481152636","53.4763493807887","-2.19397486439371"
"N45172G","N45172G","53.476689346106","-2.19360492250628","53.4777992161893","-2.19356497187676"
"N45173F","N45173F","53.4810788144523","-2.19469496776948","53.4781291798244","-2.19339500555579"
"N45131S","N45131S","53.4817687401941","-2.19421505316525","53.4816287483656","-2.19479497783559"
"N45181C","N45181C","53.4825986956353","-2.19050553239154","53.4825486960824","-2.19088548471222"
"N43361A","N43361A","53.4848683561801","-2.19558501299398","53.4848483379588","-2.19702483910864"
"N43361M","N43361M","53.4848783405749","-2.19659489199771","53.4847383510335","-2.19701483589348"
"N43351H","N43351H","53.4870880346195","-2.19982459249396","53.4873380122273","-2.19933466143262"
"N43351Z","N43351Z","53.487018031137","-2.20064449111587","53.487198029829","-2.19925466542726"
"N43321C","N43321C","53.4894777352128","-2.20111453339421","53.4896777079861","-2.20137451017011"
"N43311Z","N43311Z","53.4908475361578","-2.20377426863401","53.4906275680204","-2.20335431029165"
"N43331P","N43331P","53.4934271688642","-2.20825383362163","53.4937371277064","-2.2085838063914"
"N43141G","N43141G","53.4979365615356","-2.21365336539662","53.4959268408186","-2.21064364662993"
"N43141Z","N43141Z","53.4939970925698","-2.20890377835586","53.4953868954581","-2.2112635504081"
"N47351X","N47351X","53.4629907179984","-2.21031236524756","53.4613109578628","-2.20734265474243"
"N47351Y","N47351Y","53.4616009343347","-2.20660275526296","53.4612809650998","-2.20708268477528"
"N47351Z","N47351Z","53.4600511396558","-2.20498288776362","53.4611309818758","-2.20714267155664"
"N11191G","N11191G","53.4582813871109","-2.20222314837895","53.4586913324931","-2.20267311075485"
"N11191E","N11191E","53.459311267038","-2.20215319806892","53.4591512771371","-2.20276311837929"
"N11191W","N11191W","53.4597511873381","-2.20411298025355","53.4592512588159","-2.20322306712891"
"N41321X","N41321X","53.518513640295","-2.248819960682","53.5223431852045","-2.24915007452953"
"N11211M","N11211M","53.4524521787659","-2.19477380954878","53.4517022757762","-2.19415385394826"
"N41331W","N41331W","53.5227731334985","-2.24923008214483","53.5255628189276","-2.24828030834795"
"N41331R","N41331R","53.5287224713806","-2.24659063848423","53.5259027836435","-2.24795036169644"
"N41331U","N41331U","53.5254528651899","-2.24594058552637","53.5257328044898","-2.24789036209834"
"N41321V","N41321V","53.5256328131167","-2.24811033161302","53.5226831460758","-2.24909009538238"
"N41331T","N41331T","53.5260727280516","-2.25045006766365","53.5258427855727","-2.24831031596777"
"N41341S","N41341S","53.5259427775154","-2.24805035126683","53.5288524545258","-2.24670063046156"
"N41341M","N41341M","53.5313621795718","-2.24528090207097","53.5292324153922","-2.24631069264282"
"N41351L","N41351L","53.5326820338805","-2.24461103568302","53.5316021529142","-2.24517092494104"
"N41361J","N41361J","53.5319621085829","-2.2453109225383","53.5330119932194","-2.24474103328094"
"N41341P","N41341P","53.5287724338834","-2.24881037331884","53.5292424086613","-2.24670064610824"
"N41341N","N41341N","53.5297723551635","-2.24608074198903","53.5292524124705","-2.24635068863132"
"N41352O","N41352O","53.5294623864923","-2.24644068622543","53.5314221695243","-2.24549087920442"
"N41361X","N41361X","53.5321920853804","-2.24504096426451","53.5329520012728","-2.24467103929791"
"N41341Q","N41341Q","53.5287624361986","-2.24873038254555","53.5291624174997","-2.24674063808471"
